RecordID,MachineID,ProductCode,Shift,OperatorID,StartTime,EndTime,QuantityProduced,Defects,Temperature,Pressure,Status,ProcessedFlag
4283,MCH002,PRD1005,A,OP243,53:55.0,53:55.0,779,5,70.92,1.25,Completed,1
4284,MCH001,PRD1001,B,OP123,46:01.0,46:01.0,688,8,72.13,1.43,Completed,1
4285,MCH002,PRD1004,A,OP297,59:23.0,59:23.0,647,19,71.13,1.2,Completed,1
4286,MCH001,PRD1002,C,OP300,31:06.0,31:06.0,834,7,74.77,1.42,Completed,1
4287,MCH001,PRD1003,B,OP132,14:53.0,14:53.0,715,6,84.98,1.25,Completed,1
4288,MCH001,PRD1001,B,OP273,00:53.0,00:53.0,752,5,87.26,1.42,Completed,1
4289,MCH002,PRD1001,C,OP131,07:09.0,07:09.0,664,14,84.85,1.41,Completed,1
4290,MCH001,PRD1002,B,OP215,16:45.0,16:45.0,740,10,73.25,1.5,Completed,1
4291,MCH003,PRD1001,B,OP252,05:20.0,05:20.0,419,7,86.06,1.17,Completed,1
4292,MCH002,PRD1001,B,OP250,57:17.0,57:17.0,434,3,85.63,1.5,Completed,1
4293,MCH001,PRD1005,A,OP254,27:38.0,27:38.0,801,11,74.76,1.2,Completed,1
4294,MCH002,PRD1003,C,OP284,29:12.0,29:12.0,876,2,86.42,1.46,Completed,1
4295,MCH001,PRD1003,C,OP297,18:05.0,18:05.0,412,10,87.39,1.32,Completed,1
4296,MCH003,PRD1003,C,OP101,30:28.0,30:28.0,514,20,72.42,1.36,Completed,1
4297,MCH003,PRD1005,C,OP125,02:36.0,02:36.0,875,11,82.51,1.41,Completed,1
4298,MCH002,PRD1001,B,OP135,38:39.0,38:39.0,709,16,86.25,1.44,Completed,1
4299,MCH001,PRD1004,C,OP229,08:59.0,08:59.0,651,20,84.33,1.08,Completed,1
4300,MCH001,PRD1004,B,OP121,44:25.0,44:25.0,793,15,89.75,1.01,Completed,1
4301,MCH003,PRD1005,A,OP133,35:06.0,35:06.0,892,15,76.29,1.07,Completed,1
4302,MCH001,PRD1003,A,OP198,40:34.0,40:34.0,710,12,74.42,1.34,Completed,1
4303,MCH003,PRD1003,C,OP112,04:06.0,04:06.0,411,12,72.38,1.37,Completed,1
4304,MCH002,PRD1003,A,OP242,21:24.0,21:24.0,783,0,85.87,1.39,Completed,1
4305,MCH002,PRD1002,B,OP296,47:06.0,47:06.0,555,18,75.18,1.03,Completed,1
4306,MCH003,PRD1002,C,OP117,42:18.0,42:18.0,503,1,79.29,1.37,Completed,1
4307,MCH001,PRD1001,A,OP256,06:20.0,06:20.0,895,9,89.71,1.49,Completed,1
4308,MCH003,PRD1002,B,OP109,41:52.0,41:52.0,604,7,84.13,1.28,Completed,1
4309,MCH002,PRD1004,A,OP137,17:58.0,17:58.0,567,14,80.69,1.48,Completed,1
4310,MCH002,PRD1003,C,OP282,20:46.0,20:46.0,683,20,72.86,1.18,Completed,1
4311,MCH002,PRD1004,A,OP160,54:10.0,54:10.0,622,15,70.32,1.15,Completed,1
4312,MCH003,PRD1005,A,OP230,10:00.0,10:00.0,764,18,86.22,1.23,Completed,1
4313,MCH003,PRD1001,B,OP120,37:59.0,37:59.0,809,4,84.68,1.13,Completed,1
4314,MCH001,PRD1004,C,OP294,43:07.0,43:07.0,750,13,75.91,1.32,Completed,1
4315,MCH003,PRD1002,B,OP185,58:44.0,58:44.0,763,5,76.91,1.03,Completed,1
4316,MCH001,PRD1002,A,OP204,26:52.0,26:52.0,651,4,77.88,1.08,Completed,1
4317,MCH001,PRD1003,A,OP262,43:18.0,43:18.0,446,19,84.85,1.12,Completed,1
4318,MCH001,PRD1005,A,OP186,53:19.0,53:19.0,440,12,89.03,1.01,Completed,1
4319,MCH002,PRD1005,C,OP137,54:30.0,54:30.0,849,3,83.64,1.23,Completed,1
4320,MCH002,PRD1001,B,OP203,46:32.0,46:32.0,857,11,76.58,1.3,Completed,1
4321,MCH002,PRD1005,B,OP161,11:34.0,11:34.0,893,7,88.31,1.42,Completed,1
4322,MCH002,PRD1005,B,OP154,45:01.0,45:01.0,889,6,85.16,1.35,Completed,1
4323,MCH003,PRD1004,A,OP197,40:22.0,40:22.0,732,6,89.26,1.45,Completed,1
4324,MCH002,PRD1003,A,OP100,53:19.0,53:19.0,843,13,87.81,1.33,Completed,1
4325,MCH001,PRD1002,C,OP260,50:34.0,50:34.0,985,11,83.18,1.26,Completed,1
4326,MCH002,PRD1001,B,OP190,23:28.0,23:28.0,802,7,88.61,1.16,Completed,1
4327,MCH002,PRD1003,B,OP130,42:40.0,42:40.0,949,0,87.26,1.11,Completed,1
4328,MCH002,PRD1003,A,OP207,40:41.0,40:41.0,982,2,73.41,1.09,Completed,1
4329,MCH003,PRD1005,C,OP169,38:34.0,38:34.0,661,1,78.42,1.24,Completed,1
4330,MCH002,PRD1001,A,OP225,30:56.0,30:56.0,858,2,87.5,1.15,Completed,1
4331,MCH001,PRD1004,A,OP183,20:45.0,20:45.0,908,0,74.77,1.27,Completed,1
4332,MCH003,PRD1002,A,OP270,36:02.0,36:02.0,892,9,74.64,1.18,Completed,1
4333,MCH002,PRD1003,A,OP212,15:08.0,15:08.0,859,13,88.48,1.2,Completed,1
4334,MCH003,PRD1001,C,OP241,31:05.0,31:05.0,435,4,70.79,1.19,Completed,1
4335,MCH001,PRD1005,B,OP130,56:54.0,56:54.0,464,2,77.66,1.3,Completed,1
4336,MCH001,PRD1005,C,OP114,16:43.0,16:43.0,464,20,84.36,1.48,Completed,1
4337,MCH001,PRD1002,B,OP227,08:54.0,08:54.0,607,3,71.75,1.01,Completed,1
4338,MCH001,PRD1004,C,OP259,59:11.0,59:11.0,453,0,70.38,1.29,Completed,1
4339,MCH002,PRD1003,A,OP194,20:19.0,20:19.0,768,11,82.28,1.07,Completed,1
4340,MCH003,PRD1001,C,OP242,17:29.0,17:29.0,661,18,88.05,1.1,Completed,1
4341,MCH002,PRD1004,A,OP176,15:59.0,15:59.0,831,6,82.05,1.39,Completed,1
4342,MCH002,PRD1002,C,OP257,05:55.0,05:55.0,486,13,77.24,1.09,Completed,1
4343,MCH001,PRD1003,B,OP237,36:07.0,36:07.0,591,19,73.07,1.25,Completed,1
4344,MCH003,PRD1001,A,OP292,57:31.0,57:31.0,502,8,72.8,1.14,Completed,1
4345,MCH003,PRD1003,C,OP135,55:28.0,55:28.0,907,4,74.57,1.26,Completed,1
4346,MCH001,PRD1004,B,OP244,58:22.0,58:22.0,907,10,76.37,1.48,Completed,1
4347,MCH002,PRD1003,C,OP215,26:16.0,26:16.0,890,20,87.71,1.27,Completed,1
4348,MCH001,PRD1002,A,OP145,46:58.0,46:58.0,476,1,75.99,1.06,Completed,1
4349,MCH003,PRD1004,C,OP167,01:52.0,01:52.0,920,0,70.22,1.1,Completed,1
4350,MCH001,PRD1002,B,OP193,53:40.0,53:40.0,554,3,79.12,1.1,Completed,1
4351,MCH002,PRD1004,A,OP257,07:15.0,07:15.0,884,13,76.62,1.28,Completed,1
4352,MCH003,PRD1004,A,OP140,32:17.0,32:17.0,612,13,81.81,1.34,Completed,1
4353,MCH002,PRD1003,A,OP116,20:36.0,20:36.0,643,16,71.94,1.32,Completed,1
4354,MCH002,PRD1002,A,OP145,20:36.0,20:36.0,962,4,85.93,1.2,Completed,1
4355,MCH002,PRD1002,A,OP259,29:47.0,29:47.0,456,14,79.96,1.06,Completed,1
4356,MCH003,PRD1005,A,OP266,45:48.0,45:48.0,737,14,82.87,1.3,Completed,1
4357,MCH002,PRD1004,C,OP294,26:32.0,26:32.0,672,4,81.47,1.36,Completed,1
4358,MCH003,PRD1002,A,OP108,52:59.0,52:59.0,573,7,87.03,1.3,Completed,1
4359,MCH001,PRD1003,B,OP298,08:06.0,08:06.0,766,11,86.33,1.06,Completed,1
4360,MCH003,PRD1004,C,OP139,54:05.0,54:05.0,911,20,86.29,1.47,Completed,1
4361,MCH001,PRD1005,B,OP170,25:46.0,25:46.0,448,20,89.57,1.08,Completed,1
4362,MCH001,PRD1002,B,OP124,14:36.0,14:36.0,874,12,83.88,1.38,Completed,1
4363,MCH003,PRD1005,A,OP195,40:50.0,40:50.0,961,12,79.34,1.04,Completed,1
4364,MCH001,PRD1003,C,OP155,03:32.0,03:32.0,468,1,88.64,1.32,Completed,1
4365,MCH001,PRD1003,B,OP219,36:10.0,36:10.0,720,3,78.75,1.5,Completed,1
4366,MCH003,PRD1003,A,OP142,44:46.0,44:46.0,578,11,82.36,1.43,Completed,1
4367,MCH001,PRD1003,B,OP264,20:39.0,20:39.0,743,16,72.72,1.18,Completed,1
4368,MCH003,PRD1001,A,OP261,53:43.0,53:43.0,441,0,81.1,1.36,Completed,1
4369,MCH003,PRD1001,C,OP300,12:32.0,12:32.0,408,6,81,1.2,Completed,1
4370,MCH003,PRD1005,B,OP203,37:38.0,37:38.0,706,18,76.12,1.48,Completed,1
4371,MCH003,PRD1004,C,OP184,12:01.0,12:01.0,481,17,74.28,1.08,Completed,1
4372,MCH001,PRD1005,A,OP211,32:46.0,32:46.0,806,11,85.09,1.04,Completed,1
4373,MCH002,PRD1001,A,OP180,32:39.0,32:39.0,925,13,80.64,1.3,Completed,1
4374,MCH002,PRD1001,C,OP102,09:38.0,09:38.0,505,13,74.71,1.03,Completed,1
4375,MCH002,PRD1003,C,OP115,55:45.0,55:45.0,832,20,88,1.01,Completed,1
4376,MCH003,PRD1003,B,OP127,00:23.0,00:23.0,627,14,79.46,1.03,Completed,1
4377,MCH003,PRD1001,B,OP139,27:16.0,27:16.0,808,15,83.22,1.22,Completed,1
4378,MCH002,PRD1003,B,OP244,51:11.0,51:11.0,780,17,71.46,1.47,Completed,1
4379,MCH001,PRD1003,C,OP266,22:52.0,22:52.0,905,9,86.86,1.4,Completed,1
4380,MCH002,PRD1002,A,OP104,17:12.0,17:12.0,441,1,71.4,1.29,Completed,1
4381,MCH001,PRD1005,A,OP242,36:37.0,36:37.0,808,6,82.83,1.37,Completed,1
4382,MCH002,PRD1005,C,OP289,43:39.0,43:39.0,726,4,86.02,1.45,Completed,1
4383,MCH003,PRD1005,A,OP279,00:32.0,00:32.0,917,13,75.47,1.18,Completed,1
4384,MCH002,PRD1001,C,OP125,29:01.0,29:01.0,570,4,86.86,1.03,Completed,1
4385,MCH002,PRD1005,A,OP210,07:40.0,07:40.0,690,15,89.88,1.22,Completed,1
4386,MCH002,PRD1001,B,OP167,39:00.0,39:00.0,658,7,83.56,1.36,Completed,1
4387,MCH003,PRD1002,A,OP145,11:01.0,11:01.0,535,18,84.61,1.45,Completed,1
4388,MCH002,PRD1004,B,OP163,45:59.0,45:59.0,598,15,87.83,1.27,Completed,1
4389,MCH003,PRD1003,A,OP129,09:16.0,09:16.0,684,13,77,1.17,Completed,1
4390,MCH001,PRD1005,A,OP107,30:17.0,30:17.0,609,3,82.09,1.41,Completed,1
4391,MCH002,PRD1001,B,OP127,08:48.0,08:48.0,796,15,87.22,1.04,Completed,1
4392,MCH003,PRD1003,B,OP178,16:40.0,16:40.0,701,4,74.74,1.47,Completed,1
4393,MCH001,PRD1001,A,OP138,11:32.0,11:32.0,407,16,81.63,1.27,Completed,1
4394,MCH001,PRD1001,B,OP269,52:18.0,52:18.0,816,7,84.39,1.23,Completed,1
4395,MCH003,PRD1001,B,OP135,08:05.0,08:05.0,482,18,76.53,1.34,Completed,1
4396,MCH003,PRD1005,C,OP238,57:06.0,57:06.0,827,15,70.07,1.24,Completed,1
4397,MCH001,PRD1005,A,OP109,38:04.0,38:04.0,979,4,87.05,1.22,Completed,1
4398,MCH002,PRD1004,A,OP235,21:33.0,21:33.0,978,7,76.28,1.35,Completed,1
4399,MCH001,PRD1004,C,OP257,40:19.0,40:19.0,449,13,82.55,1.14,Completed,1
4400,MCH001,PRD1003,C,OP115,34:55.0,34:55.0,865,14,71.97,1.32,Completed,1
4401,MCH003,PRD1002,B,OP168,48:27.0,48:27.0,509,19,82.12,1.24,Completed,1
4402,MCH002,PRD1001,B,OP202,58:22.0,58:22.0,883,6,84.15,1.21,Completed,1
4403,MCH003,PRD1004,B,OP138,26:36.0,26:36.0,864,20,71.7,1.06,Completed,1
4404,MCH002,PRD1004,A,OP199,08:40.0,08:40.0,840,20,81.1,1.35,Completed,1
4405,MCH003,PRD1004,C,OP195,31:04.0,31:04.0,604,16,81.56,1.43,Completed,1
4406,MCH003,PRD1003,A,OP214,14:14.0,14:14.0,513,9,74.96,1.13,Completed,1
4407,MCH003,PRD1004,C,OP150,23:59.0,23:59.0,805,8,70.74,1.49,Completed,1
4408,MCH001,PRD1004,A,OP265,51:51.0,51:51.0,771,17,89.73,1.2,Completed,1
4409,MCH002,PRD1005,B,OP239,11:59.0,11:59.0,555,4,75.93,1.3,Completed,1
4410,MCH002,PRD1001,A,OP298,20:27.0,20:27.0,515,5,87.22,1.06,Completed,1
4411,MCH002,PRD1001,A,OP266,58:40.0,58:40.0,662,8,84.37,1.07,Completed,1
4412,MCH003,PRD1001,A,OP156,01:44.0,01:44.0,782,16,85.79,1.29,Completed,1
4413,MCH002,PRD1002,B,OP205,28:13.0,28:13.0,992,3,86.9,1.23,Completed,1
4414,MCH002,PRD1005,A,OP163,39:03.0,39:03.0,587,17,83.91,1.2,Completed,1
4415,MCH001,PRD1002,A,OP154,44:08.0,44:08.0,487,1,71.29,1.46,Completed,1
4416,MCH001,PRD1005,A,OP237,31:22.0,31:22.0,459,9,75.54,1.31,Completed,1
4417,MCH003,PRD1005,C,OP181,18:50.0,18:50.0,820,12,79.11,1.24,Completed,1
4418,MCH001,PRD1001,C,OP197,55:42.0,55:42.0,940,11,72.13,1.43,Completed,1
4419,MCH001,PRD1002,C,OP235,28:36.0,28:36.0,711,9,78.65,1.13,Completed,1
4420,MCH001,PRD1002,A,OP258,59:40.0,59:40.0,865,13,83.75,1.02,Completed,1
4421,MCH003,PRD1004,C,OP265,40:16.0,40:16.0,513,16,88.23,1.4,Completed,1
4422,MCH003,PRD1003,A,OP191,43:19.0,43:19.0,460,20,89.26,1.38,Completed,1
4423,MCH003,PRD1004,A,OP125,22:30.0,22:30.0,828,20,83.6,1.13,Completed,1
4424,MCH003,PRD1003,C,OP193,12:22.0,12:22.0,849,2,83.31,1.23,Completed,1
4425,MCH001,PRD1005,B,OP174,33:06.0,33:06.0,402,13,87.81,1.49,Completed,1
4426,MCH002,PRD1005,C,OP153,02:55.0,02:55.0,871,4,80.26,1.27,Completed,1
4427,MCH002,PRD1003,B,OP275,06:18.0,06:18.0,702,13,89.49,1.28,Completed,1
4428,MCH002,PRD1002,C,OP152,56:16.0,56:16.0,857,2,84.13,1.46,Completed,1
4429,MCH001,PRD1002,A,OP187,54:56.0,54:56.0,792,3,89.97,1.44,Completed,1
4430,MCH002,PRD1002,B,OP103,10:45.0,10:45.0,417,0,85.31,1.36,Completed,1
4431,MCH003,PRD1005,B,OP180,03:52.0,03:52.0,891,13,72.57,1.23,Completed,1
4432,MCH001,PRD1003,A,OP164,02:29.0,02:29.0,954,11,74.41,1.32,Completed,1
4433,MCH002,PRD1002,A,OP260,36:38.0,36:38.0,896,4,85.52,1.04,Completed,1
4434,MCH002,PRD1005,C,OP155,27:33.0,27:33.0,510,14,85.96,1.3,Completed,1
4435,MCH002,PRD1005,C,OP104,56:40.0,56:40.0,730,3,72.97,1.27,Completed,1
4436,MCH003,PRD1005,B,OP102,03:48.0,03:48.0,934,3,85.44,1.22,Completed,1
4437,MCH002,PRD1004,C,OP102,13:09.0,13:09.0,934,14,79.41,1.49,Completed,1
4438,MCH002,PRD1003,C,OP194,46:09.0,46:09.0,402,12,77.73,1.42,Completed,1
4439,MCH003,PRD1002,A,OP212,44:11.0,44:11.0,449,20,87.44,1.03,Completed,1
4440,MCH002,PRD1005,A,OP221,10:13.0,10:13.0,944,7,70.34,1.45,Completed,1
4441,MCH002,PRD1001,B,OP125,32:10.0,32:10.0,846,7,81.89,1.11,Completed,1
4442,MCH003,PRD1005,A,OP108,39:14.0,39:14.0,697,8,74.69,1.33,Completed,1
4443,MCH001,PRD1004,B,OP143,29:05.0,29:05.0,934,16,77.52,1.04,Completed,1
4444,MCH002,PRD1001,B,OP248,33:51.0,33:51.0,786,15,84.28,1.24,Completed,1
4445,MCH002,PRD1003,A,OP100,00:49.0,00:49.0,755,5,83.32,1.28,Completed,1
4446,MCH003,PRD1002,A,OP289,06:45.0,06:45.0,971,18,78.1,1.02,Completed,1
4447,MCH002,PRD1003,A,OP262,09:52.0,09:52.0,659,17,76.24,1.35,Completed,1
4448,MCH002,PRD1005,B,OP299,36:42.0,36:42.0,420,9,85.78,1.36,Completed,1
4449,MCH001,PRD1001,B,OP159,01:10.0,01:10.0,561,13,77.44,1.17,Completed,1
4450,MCH001,PRD1001,C,OP237,41:05.0,41:05.0,441,16,81.75,1.31,Completed,1
4451,MCH002,PRD1004,B,OP138,09:41.0,09:41.0,858,13,79.86,1.13,Completed,1
4452,MCH001,PRD1003,A,OP227,14:33.0,14:33.0,861,20,86.77,1.17,Completed,1
4453,MCH002,PRD1004,B,OP114,41:34.0,41:34.0,496,14,70.18,1.44,Completed,1
4454,MCH003,PRD1002,C,OP117,58:32.0,58:32.0,677,19,79.72,1.36,Completed,1
4455,MCH001,PRD1005,C,OP255,24:48.0,24:48.0,663,6,89.16,1.15,Completed,1
4456,MCH003,PRD1003,C,OP115,54:33.0,54:33.0,588,6,74.64,1.42,Completed,1
4457,MCH002,PRD1003,B,OP288,38:58.0,38:58.0,522,19,85.45,1.13,Completed,1
4458,MCH001,PRD1005,C,OP166,22:11.0,22:11.0,606,5,83.99,1.24,Completed,1
4459,MCH003,PRD1004,B,OP242,43:13.0,43:13.0,638,5,86.11,1.25,Completed,1
4460,MCH003,PRD1003,A,OP130,20:33.0,20:33.0,925,13,87.66,1.06,Completed,1
4461,MCH003,PRD1002,B,OP228,11:55.0,11:55.0,820,5,73.13,1.02,Completed,1
4462,MCH003,PRD1005,C,OP213,35:52.0,35:52.0,481,16,82.43,1.24,Completed,1
4463,MCH001,PRD1004,A,OP145,18:30.0,18:30.0,449,15,82.88,1.38,Completed,1
4464,MCH003,PRD1004,A,OP277,41:57.0,41:57.0,548,15,85.87,1.15,Completed,1
4465,MCH001,PRD1003,B,OP252,15:05.0,15:05.0,743,15,85.29,1.16,Completed,1
4466,MCH003,PRD1002,C,OP268,05:59.0,05:59.0,828,14,72.15,1.21,Completed,1
4467,MCH002,PRD1005,B,OP214,07:34.0,07:34.0,837,15,86.32,1.42,Completed,1
4468,MCH002,PRD1005,B,OP159,29:45.0,29:45.0,593,16,74.11,1.16,Completed,1
4469,MCH002,PRD1001,C,OP234,55:13.0,55:13.0,616,13,75.16,1.45,Completed,1
4470,MCH001,PRD1002,A,OP140,54:57.0,54:57.0,577,0,73.16,1.25,Completed,1
4471,MCH001,PRD1005,B,OP126,31:49.0,31:49.0,430,8,78.82,1.18,Completed,1
4472,MCH001,PRD1001,B,OP146,28:11.0,28:11.0,647,3,75.07,1.15,Completed,1
4473,MCH003,PRD1003,B,OP179,13:32.0,13:32.0,942,19,73.11,1.4,Completed,1
4474,MCH001,PRD1001,B,OP154,27:32.0,27:32.0,933,7,83.23,1.03,Completed,1
4475,MCH003,PRD1001,C,OP172,28:57.0,28:57.0,639,16,76.69,1.34,Completed,1
4476,MCH001,PRD1003,B,OP174,33:50.0,33:50.0,449,0,88.42,1.09,Completed,1
4477,MCH001,PRD1001,A,OP143,06:42.0,06:42.0,915,7,74.04,1.4,Completed,1
4478,MCH003,PRD1002,B,OP198,20:24.0,20:24.0,966,11,80.43,1.18,Completed,1
4479,MCH001,PRD1002,C,OP187,44:35.0,44:35.0,448,20,71.52,1.28,Completed,1
4480,MCH001,PRD1001,C,OP130,03:34.0,03:34.0,925,5,90,1.47,Completed,1
4481,MCH001,PRD1003,A,OP186,22:10.0,22:10.0,781,12,73.47,1.18,Completed,1
4482,MCH002,PRD1005,A,OP145,48:34.0,48:34.0,804,11,85.59,1,Completed,1
4483,MCH003,PRD1004,A,OP222,13:47.0,13:47.0,717,6,83.96,1.09,Completed,1
4484,MCH003,PRD1005,B,OP294,16:04.0,16:04.0,918,12,84.03,1.08,Completed,1
4485,MCH002,PRD1002,A,OP245,07:50.0,07:50.0,846,1,70.59,1.06,Completed,1
4486,MCH002,PRD1004,C,OP289,03:25.0,03:25.0,485,1,76.8,1.12,Completed,1
4487,MCH001,PRD1005,C,OP288,17:58.0,17:58.0,833,3,85.28,1.17,Completed,1
4488,MCH003,PRD1001,A,OP280,49:46.0,49:46.0,499,9,75.66,1.1,Completed,1
4489,MCH001,PRD1001,B,OP103,02:51.0,02:51.0,576,2,83.15,1.04,Completed,1
4490,MCH001,PRD1005,A,OP278,37:10.0,37:10.0,962,4,89.09,1.07,Completed,1
4491,MCH003,PRD1001,A,OP225,18:15.0,18:15.0,536,6,81.16,1.18,Completed,1
4492,MCH001,PRD1005,A,OP295,36:42.0,36:42.0,559,20,89.44,1.31,Completed,1
4493,MCH002,PRD1001,C,OP129,25:31.0,25:31.0,933,11,70.15,1.18,Completed,1
4494,MCH002,PRD1005,A,OP229,58:37.0,58:37.0,894,0,76.56,1.07,Completed,1
4495,MCH003,PRD1003,B,OP230,27:14.0,27:14.0,525,14,81.93,1.3,Completed,1
4496,MCH002,PRD1003,B,OP146,23:37.0,23:37.0,445,15,71.53,1.33,Completed,1
4497,MCH001,PRD1001,C,OP176,19:24.0,19:24.0,679,18,87.54,1.41,Completed,1
4498,MCH001,PRD1004,B,OP109,52:06.0,52:06.0,546,1,77.42,1.24,Completed,1
4499,MCH003,PRD1002,B,OP192,09:47.0,09:47.0,856,1,72.23,1.03,Completed,1
4500,MCH003,PRD1004,B,OP255,10:50.0,10:50.0,856,20,85.36,1.2,Completed,1
4501,MCH003,PRD1002,A,OP171,46:14.0,46:14.0,831,0,85.1,1.11,Completed,1
4502,MCH001,PRD1003,B,OP205,23:55.0,23:55.0,442,9,89.27,1.17,Completed,1
4503,MCH002,PRD1004,C,OP229,09:59.0,09:59.0,645,6,78.22,1.46,Completed,1
4504,MCH003,PRD1004,A,OP151,38:29.0,38:29.0,669,16,77.89,1.31,Completed,1
4505,MCH003,PRD1004,A,OP275,35:21.0,35:21.0,591,5,88.75,1.16,Completed,1
4506,MCH002,PRD1005,C,OP167,39:27.0,39:27.0,730,7,84.83,1.07,Completed,1
4507,MCH001,PRD1005,B,OP256,01:23.0,01:23.0,602,12,89.41,1.49,Completed,1
4508,MCH002,PRD1003,C,OP240,20:39.0,20:39.0,567,13,83.38,1.2,Completed,1
4509,MCH001,PRD1003,A,OP160,13:24.0,13:24.0,670,4,81.41,1.34,Completed,1
4510,MCH003,PRD1001,A,OP173,36:46.0,36:46.0,983,17,87.45,1.46,Completed,1
4511,MCH001,PRD1001,A,OP179,19:33.0,19:33.0,919,17,77.59,1.19,Completed,1
4512,MCH001,PRD1004,C,OP286,48:27.0,48:27.0,413,19,84.1,1.45,Completed,1
4513,MCH003,PRD1001,B,OP181,13:54.0,13:54.0,597,6,70.6,1.17,Completed,1
4514,MCH002,PRD1004,C,OP116,19:43.0,19:43.0,404,19,70.09,1.25,Completed,1
4515,MCH002,PRD1004,B,OP173,12:49.0,12:49.0,593,10,78.14,1.11,Completed,1
4516,MCH002,PRD1002,C,OP132,55:42.0,55:42.0,887,12,74.2,1.07,Completed,1
4517,MCH002,PRD1005,A,OP180,13:06.0,13:06.0,655,20,83.47,1.03,Completed,1
4518,MCH003,PRD1004,C,OP199,02:03.0,02:03.0,504,16,80.86,1.48,Completed,1
4519,MCH001,PRD1001,C,OP245,40:32.0,40:32.0,906,17,73.38,1.26,Completed,1
4520,MCH002,PRD1005,B,OP118,11:40.0,11:40.0,784,20,82.04,1.2,Completed,1
4521,MCH002,PRD1003,C,OP284,22:50.0,22:50.0,681,1,75.27,1.11,Completed,1
4522,MCH001,PRD1005,C,OP123,12:17.0,12:17.0,571,9,89.12,1.2,Completed,1
4523,MCH001,PRD1005,A,OP132,33:33.0,33:33.0,407,14,85.77,1.34,Completed,1
4524,MCH002,PRD1005,B,OP220,46:23.0,46:23.0,843,20,86.29,1.48,Completed,1
4525,MCH001,PRD1001,C,OP290,03:36.0,03:36.0,964,4,86.08,1.22,Completed,1
4526,MCH003,PRD1001,A,OP276,32:23.0,32:23.0,403,2,70.13,1.29,Completed,1
4527,MCH001,PRD1005,B,OP213,31:37.0,31:37.0,640,20,70.74,1.07,Completed,1
4528,MCH001,PRD1003,C,OP168,40:54.0,40:54.0,504,13,72.12,1.28,Completed,1
4529,MCH002,PRD1002,A,OP190,27:59.0,27:59.0,543,19,80.19,1.08,Completed,1
4530,MCH002,PRD1003,A,OP116,26:30.0,26:30.0,424,7,81.32,1.04,Completed,1
4531,MCH001,PRD1003,A,OP166,12:35.0,12:35.0,459,17,74.25,1.47,Completed,1
4532,MCH002,PRD1002,A,OP148,53:48.0,53:48.0,785,14,76.99,1.27,Completed,1
4533,MCH003,PRD1002,A,OP155,32:18.0,32:18.0,678,20,84.91,1.18,Completed,1
4534,MCH001,PRD1004,A,OP219,57:50.0,57:50.0,498,13,72.34,1.27,Completed,1
4535,MCH002,PRD1005,C,OP161,24:32.0,24:32.0,449,8,84.92,1.02,Completed,1
4536,MCH002,PRD1003,A,OP119,08:40.0,08:40.0,490,19,71.88,1.37,Completed,1
4537,MCH002,PRD1001,C,OP299,21:53.0,21:53.0,977,10,89.06,1.24,Completed,1
4538,MCH002,PRD1005,A,OP151,06:52.0,06:52.0,894,19,79.39,1.46,Completed,1
4539,MCH003,PRD1001,C,OP243,38:40.0,38:40.0,545,14,80.52,1.24,Completed,1
4540,MCH002,PRD1001,A,OP110,23:42.0,23:42.0,426,13,89.44,1.15,Completed,1
4541,MCH002,PRD1004,B,OP105,24:44.0,24:44.0,812,15,83.81,1.47,Completed,1
4542,MCH002,PRD1004,A,OP133,17:50.0,17:50.0,665,11,79.06,1.02,Completed,1
4543,MCH003,PRD1001,A,OP175,13:08.0,13:08.0,770,17,75.89,1.02,Completed,1
4544,MCH001,PRD1005,A,OP213,49:09.0,49:09.0,691,6,87.85,1.16,Completed,1
4545,MCH001,PRD1005,B,OP152,20:30.0,20:30.0,545,7,72.84,1.24,Completed,1
4546,MCH002,PRD1001,A,OP188,18:13.0,18:13.0,657,13,74.38,1.45,Completed,1
4547,MCH002,PRD1002,B,OP165,18:11.0,18:11.0,966,19,88.11,1.34,Completed,1
4548,MCH001,PRD1003,B,OP152,47:34.0,47:34.0,429,7,77.56,1.07,Completed,1
4549,MCH001,PRD1002,C,OP115,28:34.0,28:34.0,892,14,78.54,1.21,Completed,1
4550,MCH003,PRD1003,B,OP166,05:58.0,05:58.0,876,3,73.47,1.19,Completed,1
4551,MCH002,PRD1003,A,OP248,27:34.0,27:34.0,694,17,84.36,1.32,Completed,1
4552,MCH003,PRD1004,C,OP224,32:40.0,32:40.0,559,6,79.04,1.15,Completed,1
4553,MCH002,PRD1003,A,OP219,19:36.0,19:36.0,523,15,85.59,1.31,Completed,1
4554,MCH001,PRD1003,A,OP271,41:46.0,41:46.0,769,18,75.32,1.32,Completed,1
4555,MCH001,PRD1003,A,OP122,47:26.0,47:26.0,856,13,84.11,1.36,Completed,1
4556,MCH003,PRD1003,B,OP183,34:24.0,34:24.0,906,7,83.93,1.42,Completed,1
4557,MCH003,PRD1005,C,OP145,07:44.0,07:44.0,815,10,70.55,1.13,Completed,1
4558,MCH001,PRD1004,B,OP289,25:16.0,25:16.0,899,9,85.67,1.29,Completed,1
4559,MCH002,PRD1002,A,OP275,19:35.0,19:35.0,998,14,84.13,1.06,Completed,1
4560,MCH002,PRD1003,C,OP253,05:33.0,05:33.0,736,20,74.51,1.16,Completed,1
